Life expectancy ,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Diphtheria , HIV/AIDS,GDP,Population,Schooling
49,1.14,47.17250718,,7375,16.5,136,69,7,12.2,277.6486591,1867687,5.4
66.6,,0,89,6,23.8,50,89,89,0.3,1194.59137,5243669,9.1
66.4,0.01,45.33788677,88,122,22.9,52,88,88,0.3,1262.893782,51924182,9.1
66.2,0.7,38.33793462,75,1010,22.1,55,76,75,0.4,1168.83947,51448196,9.1
65.9,0.55,38.4279083,58,2175,21.3,58,87,84,0.5,1171.58257,5986514,9.1
65.6,0.33,21.23698847,4,2046,2.5,61,9,84,0.5,1186.423937,555331,9.1
65.4,0.3,17.48293752,92,190,19.8,65,9,9,0.5,987.7365832,5155896,8.8
65.2,0.28,11.05247903,91,329,19.1,69,9,9,0.6,741.777116,49869,8.5
59.2,0.3,9.53048032,85,333,18.3,96,85,85,0.6,643.951373,49479752,8.2
64.5,0.26,0.5305728,85,1088,17.6,78,84,86,0.6,41.451,49171586,8.1
64.2,0.28,4.632776304,75,760,17,83,82,82,0.6,296.97284,48846474,8
63.9,0.28,2.793843188,62,314,16.4,87,86,73,0.5,247.24276,48482614,7.9
63.5,0.44,4.15451614,39,1329,15.7,90,92,82,0.5,219.8156688,487377,7.8
63.2,0.4,3.824212472,8,830,15.2,93,86,78,0.5,219.782326,47624894,7.7
62.8,0.41,3.421880938,,736,14.6,96,84,79,0.4,143.77651,471422,7.6
62.5,0.38,1.917164,,2519,14.1,98,77,73,0.4,138.9249275,46627994,7.6
62.1,0.35,2.511437292,,845,13.6,100,88,82,0.4,193.187484,4695462,7.5
65.8,,0,92,212,35.7,3,92,92,2.1,4737.66996,2425561,11.7
65.9,0.01,751.3982719,88,477,34.9,3,88,88,2.2,5421.343953,237992,11.7
66.1,0.01,760.6550553,89,1028,34.1,3,89,89,2.5,5488.131712,231652,11.6
65.8,0.01,796.8734263,84,86,33.3,4,84,84,3.7,5749.44752,2263934,11.5
64.3,7.84,7.896234931,82,79,32.5,4,85,82,4.7,56.971392,2215621,11.5
63,7.58,719.5535161,83,3138,31.8,4,83,83,6.2,5191.58381,217317,11.4
62.4,7.99,575.6748069,,4076,31,4,83,83,8.7,4153.497885,21374,11.4
61.7,6.28,59.55033546,,0,3.2,4,83,83,11.7,429.6561,216375,11.3
60,5.12,62.11039296,,21,29.4,4,81,86,15.2,422.51968,279915,11.3
57,4.94,459.1572399,,3,28.7,4,74,86,19.2,3881.29535,255734,11.4
55.1,4.89,457.7200522,,4,27.9,4,86,86,22.1,3573.146387,232196,11.6
54.7,4.8,368.2848258,,4,27.2,4,81,81,24,3288.257373,29228,11.7
55,5.28,294.6571552,,262,26.5,4,82,79,24.7,2482.36862,1986535,11.7
55.7,5.09,203.7322893,,1278,25.8,4,78,77,24.6,1713.47594,1962147,11.8
56.5,5.09,205.8078833,,416,25.1,4,79,78,23.9,1834.29486,1933596,11.7
57.4,5.73,35.80978512,,469,24.5,4,8,79,22.8,257.99557,1899257,11.5
,0.01,15.60659587,87,0,87.3,0,87,87,0.1,136.18321,,9.6
69.2,,0,91,1599,19.1,21,9,91,0.1,743.7653489,28656282,12.2
69.6,0.01,8.523486403,92,1279,18.5,22,92,92,0.1,76.2386977,28323241,12.4
69.3,0.27,80.15505125,92,1861,18,24,92,92,0.1,688.6172788,2798531,12.3
68.9,0.26,80.58788376,9,3362,17.4,25,9,9,0.2,681.7925868,27649925,12.3
68.4,0.27,112.1229028,92,2359,16.9,27,92,92,0.2,692.1166842,27327147,12
68,0.24,84.62302524,82,190,16.4,30,83,82,0.2,592.1835216,2723137,11.1
67.5,0.22,6.19357029,89,189,15.9,32,93,89,0.2,48.7299,2674113,10.5
67,0.21,70.27113179,82,2089,15.4,35,82,82,0.2,473.844449,26475859,10.1
66.6,0.2,52.22906505,82,1415,14.9,38,82,82,0.2,393.8843518,26214847,10
66,0.2,45.87989927,69,2838,14.4,41,91,89,0.2,348.6314534,2594618,9.6
65.4,0.2,4.259752532,41,5023,13.9,44,78,75,0.2,317.89198,2564287,9.4
64.7,0.21,31.93187316,27,12074,13.4,47,8,8,0.2,287.4156,2539449,9.3
64.3,0.2,2.79096532,2,13344,12.9,50,76,78,0.1,253.72412,2495623,9.2
63.1,0.19,23.18394594,,6749,12.4,54,72,72,0.1,246.375621,24566342,8.6
63.2,0.09,21.92813881,,10849,11.9,58,73,72,0.1,248.6183539,24161777,9
62.5,0.08,17.9123368,,9397,11.4,62,74,74,0.1,231.42554,2374911,8.9
81.9,,0,94,7,62.1,1,95,95,0.1,44292.88473,16939923,18.1
81.7,0.01,1491.703605,92,140,61.6,1,96,96,0.1,52157.4687,168658,18.1
81.4,8.68,1475.030397,51,2632,61,1,97,97,0.1,51574.48942,1684432,18.1
81.1,9.05,1162.656768,2,10,6.5,1,97,97,0.1,49474.7561,16754962,18.1
81.1,8.96,1047.370244,2,51,59.9,1,97,97,0.1,5354.6536,1669374,17.2
88,9.33,1035.621437,,15,59.3,1,97,97,0.1,5338.25483,16615394,17
86,9.23,96.8585885,,15,58.6,1,97,97,0.1,519.349,1653388,16.9
83,9.62,10873.40554,,109,57.9,1,97,97,0.1,56928.8248,16445593,16.8
82,9.53,9689.732784,,10,57.3,1,97,97,0.1,51241.31562,16381696,16.6
79.8,9.79,8344.010392,,1,56.5,1,96,96,0.1,44453.97119,1634611,16.5
79.4,9.69,6577.508136,,4,55.8,1,96,96,0.1,41577.169,16319868,16.4
79.2,9.56,5170.130703,,11,55,1,98,98,0.1,39954.64222,16281779,16.5
78.7,9.56,4472.6114,,4,54.2,1,98,98,0.1,35245.1647,1622532,16.5
78.4,9.68,3455.197053,,3,53.4,1,97,97,0.1,28817.32321,16148929,16.9
78.3,9.95,3054.515582,,0,52.6,1,97,97,0.1,26584.12169,164618,16.7
78.1,10.06,2944.640134,,1019,51.8,1,97,97,0.1,25921.12794,15925513,16.5
81.6,8.7,0,92,10,67.5,0,92,92,0.1,3821.8937,,19.2
81.5,9.07,1040.278436,93,280,66.9,0,93,93,0.1,4453.24673,,19.2
81.3,9.18,10019.0763,93,8,66.4,0,92,92,0.1,42889.88141,,19.3
81.1,9.2,924.5653683,93,68,65.9,0,93,93,0.1,3997.25624,,19.5
86,9.47,8342.405764,95,597,65.3,0,95,95,0.1,38426.5581,,19.7
89,9.62,6664.148708,9,43,64.8,0,93,93,0.1,33691.34837,,20.3
85,9.24,63.57705167,93,198,64.3,0,92,92,0.1,282.94193,,19.3
81,9.49,6761.288966,9,0,63.8,0,89,89,0.1,31287.77865,,19.5
81,9.19,606.3106561,88,25,63.2,0,88,88,0.1,3259.73471,,19.2
79.9,9.34,496.2228007,87,20,62.6,0,89,89,0.1,2667.86452,,19.1
79.9,9.31,491.055852,87,20,62.1,0,89,89,0.1,2775.89515,,18.9
79.2,9.15,442.3774869,88,33,61.5,0,87,89,0.1,2542.39935,,18.4
79.1,8.91,3661.792922,89,66,6.9,0,86,9,0.1,21913.7817,,18.2
78.7,9.13,2892.257132,89,21,6.3,0,84,9,0.1,16874.31232,,17.5
78.5,8.75,2205.98595,9,65,59.6,0,82,9,0.1,13882.85683,,17.4
78.6,8.91,2143.021083,9,65,58.9,0,82,9,0.1,13641.1272,,17.2
74.8,,0,98,0,54,2,99,98,0.1,295.966488,68235,11.7
74.5,3.55,473.1238124,98,0,53.2,3,99,98,0.1,1975.46477,613997,11.6
73.9,3.58,366.4841804,98,0,52.4,3,99,98,0.1,1847.19849,5945747,11.5
73.9,3.63,334.8174246,98,0,51.7,3,99,98,0.1,1792.3845,587718,11.5
74.5,3.39,321.6132593,98,0,5.9,3,99,98,0.1,1682.957924,58782,11.5
73.2,3.38,302.7045411,98,0,5.2,3,99,98,0.1,1526.497938,5737723,11.4
73.2,3.36,292.753101,98,0,49.4,3,99,98,0.2,1464.497754,5666581,11.3
72.5,3.64,275.064434,97,0,48.6,3,97,97,0.2,1518.85386,559456,11.1
72.5,3.83,253.0007812,93,0,47.9,4,93,93,0.2,1344.31871,552216,11
73,3.69,21.41123529,88,0,47.1,4,88,88,0.3,124.992617,545211,11
71.2,3.7,218.5716179,86,0,46.4,4,87,86,0.3,1175.116225,5379328,11
71,3.81,36.81621175,79,0,45.7,4,8,79,0.3,191.55157,53973,11
76,3.77,2.542436908,86,0,44.9,5,86,86,0.3,115.565314,524879,11
75,3.5,2.092343893,85,0,44.2,5,85,85,0.4,11.147277,5171734,10.7
73,3.51,22.35595448,87,0,43.5,5,89,87,0.4,143.6758,5175,10.4
73,3.61,15.25518816,83,0,42.8,5,85,83,0.4,116.2743,526796,10.1
61.8,,0,65,7693,19.3,87,65,65,0.4,358.99731,19896965,5.4
61.4,0.01,3.304039899,68,1142,18.9,88,67,68,0.5,43.646498,19148219,5.3
69,0.01,31.50243237,67,1224,18.5,89,56,67,0.6,416.14838,18426372,5.3
63,0.01,29.75517982,71,272,18.1,90,71,71,0.7,391.515524,17731634,5.1
59.4,0.15,32.22493445,75,771,17.7,93,4,75,0.7,375.5819866,1764636,4.8
58.2,0.12,5.883760536,7,372,17.3,95,75,7,0.9,348.151511,16425578,4.5
57.1,0.11,5.665405066,71,801,16.9,99,71,71,1.1,341.2894618,15813913,4.2
56,0.12,40.37835666,,1317,16.5,102,68,67,1.3,354.8185998,15228525,4
55.2,0.1,35.80929749,,282,16.1,106,57,57,1.4,292.55962,14668338,3.8
54.5,0.11,43.42193066,,59,15.7,110,52,51,1.5,258.463873,1413264,3.7
53.7,0.11,3.751715442,,2183,15.4,114,46,45,1.6,25.383731,13618449,3.5
52.9,0.11,20.86118432,,63057,15,118,45,43,1.6,232.5661574,1312712,3.1
52.1,0.1,20.26876572,,54190,14.6,121,44,41,1.6,215.8548,1265687,3
51.4,0.1,17.58722718,,31584,14.3,124,43,39,1.6,177.828384,12262,2.9
56,0.11,1.817829717,,61208,13.9,127,42,36,1.6,165.257247,11771976,2.9
50,0.1,13.35783844,,21319,13.6,128,41,34,1.5,158.455972,11352973,2.8
54.5,,0,49,12423,25.4,747,49,49,3.7,2655.157977,181181744,10
53.6,0.01,263.2111031,49,6855,24.7,759,49,49,3.9,3221.678128,1764652,10
53.2,8.3,194.2032879,46,52852,24.1,773,46,46,3.9,2996.96432,17182933,9.8
52.7,8.54,204.7186256,42,6447,23.5,788,42,42,4.4,2755.297787,167297284,9.7
52.3,8.75,187.5733187,46,18843,22.8,802,48,48,4.7,2527.9423,16287776,9.6
52,8.9,133.1230872,49,8491,22.2,817,54,54,4.8,2327.3267,158578261,9.5
51.6,9.05,14.5676468,63,1272,21.6,832,66,63,4.9,197.661422,15442181,9.3
59,9.3,105.5910629,41,9960,21,848,6,53,5,1383.893354,1534739,9.2
55,9.55,104.4746444,42,2613,2.4,863,54,42,5.2,1136.829645,14641724,9.1
49.8,9.66,10.35779424,27,704,19.9,879,46,4,5.3,119.743286,14261494,9
49.2,9.71,6.416252787,18,110927,19.3,893,45,36,5.4,87.8938738,138939478,8.9
48.5,9.76,57.22555815,,31521,18.8,907,43,33,5.4,648.815852,135393616,8.5
48.1,9.75,30.19550849,,141258,18.3,918,42,29,5.4,512.65719,131972533,8.1
47.7,9.61,17.137754,,42007,17.8,928,4,25,5.3,459.4572117,12866671,7.7
47.4,9.58,15.830985,,168107,17.3,936,36,27,5.1,351.7996666,125463434,8
47.1,9.23,22.48177606,,212183,16.9,943,31,29,4.9,379.1193264,1223529,7.6
,0.01,0,99,0,77.3,0,99,99,0.1,,,
81.8,5.97,0,,14,61.2,0,95,95,0.1,7455.24654,518867,17.7
81.6,6.06,177.6382878,,3,6.8,0,93,93,0.1,975.49856,5137232,17.7
81.5,6.21,234.782883,,8,6.3,0,94,94,0.1,1291.435,579623,17.5
81.3,6.21,2094.19096,,4,59.8,0,95,95,0.1,11563.727,518573,17.6
81.1,6.53,277.3550522,,39,59.4,0,94,94,0.1,1574.9861,495388,17.6
81,6.59,15268.06445,,3,58.9,0,93,93,0.1,87646.75346,4889252,17.4
89,6.68,142.3749426,,2,58.5,0,94,94,0.1,817.77681,4828726,17.4
86,6.75,1707.130633,,4,58,0,94,94,0.1,9688.5961,4768212,17.6
85,6.6,14829.41215,,0,57.5,0,93,93,0.1,85128.65759,479153,17.6
84,6.47,12829.25408,,0,57,0,94,94,0.1,74114.69715,466677,17.5
81,6.37,11792.53465,,0,56.5,0,91,91,0.1,66775.3944,4623291,17.6
79.8,6.22,1009.825011,,7,55.9,0,92,92,0.1,5757.26916,459191,17.5
79.4,6.04,880.7380617,,8,55.3,0,92,92,0.1,5111.65445,4564855,17.1
78.9,5.89,749.6823382,,5,54.6,0,93,93,0.1,4361.1538,4538159,17.1
78.8,5.49,6356.827282,,4,54,0,91,91,0.1,38549.58934,4513751,17.5
78.5,5.67,6191.211908,,0,53.3,0,91,9,0.1,38146.71539,449967,17.1
76.6,,0,99,0,54.6,1,99,99,0.1,16627.36433,,13.7
76.4,0.4,166.1913728,99,0,53.5,1,99,99,0.1,2458.45226,,13.7
76.2,0.46,1154.893473,98,0,52.8,1,99,98,0.1,21268.7564,,13.7
76,0.51,1055.835493,98,13,52.3,1,99,98,0.1,22134.916,,13.7
75.8,0.54,158.27708,99,5,52,1,99,99,0.1,2986.36,,13.6
75.6,0.56,129.2260751,99,3,51.8,1,99,99,0.1,1928.74739,,13.5
75.4,0.56,1040.629462,98,19,51.5,1,96,98,0.1,16784.34616,,12.4
75.2,0.57,123.0966298,99,18,51.1,1,97,99,0.1,2275.3536,,11.9
74.9,0.57,88.45038011,99,24,5.6,1,97,99,0.1,1585.13226,,11.5
74.7,0.58,78.51141,99,13,5.1,1,98,98,0.1,1448.55,,11.6
74.3,0.63,854.0115758,99,25,49.5,1,99,99,0.1,12376.97936,,11.5
74,0.61,70.46762486,99,18,48.9,1,99,99,0.1,1129.28886,,11.5
73.6,0.56,65.65631302,99,1,48.1,1,99,99,0.1,969.8126,,11.2
73.3,0.54,585.9170945,99,5,47.3,1,99,99,0.1,8629.11774,,11
72.9,0.55,564.5425663,99,15,46.5,1,99,99,0.1,8476.61511,,10.7
72.6,0.38,62.86657508,99,15,45.9,1,99,99,0.1,861.18596,,10.4
66.4,,0,72,386,25.4,433,72,72,0.1,1431.244865,18938513,8.1
66.2,0.01,62.29361092,72,1370,24.7,442,72,72,0.1,1316.98966,185546257,7.8
66,0.04,60.18648815,72,8749,23.9,450,72,72,0.1,1272.44161,181712595,7.7
65.7,0.04,59.65900139,72,8046,23.2,456,72,72,0.1,1261.28967,177911533,7.6
65.5,0.04,57.87736282,74,4386,22.5,459,75,74,0.1,1226.215314,174184265,7.5
65.1,0.04,0.66751505,82,4321,21.9,461,82,82,0.1,14.142268,1756182,7.5
64.8,0.03,0.697215581,78,863,21.3,460,7,71,0.1,16.63999,1674958,7.3
64.6,0.03,5.447133608,65,1129,2.6,460,7,62,0.1,139.31288,16364463,7.3
64.4,0.03,3.912744517,75,2801,2.1,459,75,75,0.1,95.4327931,16332974,6.7
64.2,0.03,40.36829999,78,7641,19.5,458,77,78,0.1,873.772727,15793993,6.5
62.9,0.04,30.59320769,7,2981,18.9,459,78,77,0.1,711.4699463,15399667,6.1
63.7,0.01,28.98323119,65,4248,18.4,461,65,65,0.1,649.848233,15783,5.6
63.5,0.01,24.23455671,63,4740,17.9,466,69,67,0.1,563.594342,1477341,5.6
63.2,0.01,22.39387584,,3903,17.4,474,71,68,0.1,499.8633,144654143,5.5
63,0.01,1.766663097,,3849,16.9,483,68,65,0.1,51.6568157,14161437,5.4
62.8,0.02,18.84534312,,2064,16.4,495,65,62,0.1,533.8624114,138523285,5.3
,,344.6906308,99,0,83.3,0,99,99,0.1,1932.12237,292,14.2
77.8,,0,73,0,57.8,1,72,73,0.1,13134.4367,3969249,13
77.6,6.74,1842.463782,8,0,57.1,1,8,8,0.1,12593.7374,393986,13
77.5,6.89,1694.467075,8,0,56.3,1,81,8,0.1,11685.97983,3838462,12.9
77.2,6.95,201.7490628,85,0,55.6,1,87,85,0.1,1589.82713,3772938,12.8
77.3,6.9,119.2124275,87,4,54.9,1,91,87,0.1,927.723171,377782,12.9
76.5,6.94,1199.319976,94,0,54.2,2,95,94,0.1,7937.259931,3643222,12.8
76.8,6.87,1092.155356,85,0,53.4,2,85,85,0.1,7429.628274,3579385,12.8
76.5,6.74,956.8229765,86,0,52.7,2,86,86,0.1,6973.9284,3516268,12.8
76.4,6.16,76.2508038,85,0,51.9,2,84,85,0.2,668.8667,345387,12.9
76.2,5.72,631.1251711,88,0,51.1,2,98,88,0.1,5348.518399,339195,12.9
75.8,5.53,623.9100503,92,0,5.3,2,88,92,0.1,4916.54886,333465,12.9
75.8,5.69,527.60848,95,0,49.5,2,92,95,0.2,4591.892776,3269541,12.8
75.5,5.52,58.45976019,98,0,48.6,2,95,98,0.1,4267.13578,329174,12.8
75.7,5.52,78.80940216,98,0,47.8,2,99,99,0.2,4126.14671,3149265,12.6
75.5,5.43,7.320514461,98,0,46.9,2,95,99,0.1,446.372833,389684,12.4
75.7,5.58,9.87102142,,0,45.9,2,99,98,0.2,46.29935,33347,12.1
62.9,,0,67,38,48.6,12,74,73,0.6,,7919825,10
62.7,0.01,208.2311603,67,2299,47.9,13,64,73,0.7,2182.716565,7755785,10
62.4,0.01,25.70881695,73,12,47.2,13,8,79,0.8,229.95364,7592865,10
62.2,0.01,31.6357652,68,0,46.4,13,81,74,1,271.318741,743836,9.9
62,0.88,23.40731286,66,0,45.7,13,69,72,1,177.867119,7269348,9.9
61.8,0.79,18.99961966,56,0,44.9,14,72,67,1.1,1366.879112,718239,9.6
61.6,0.82,20.53327531,66,0,44.2,14,79,73,1.1,1166.66337,6947447,9.2
61.4,0.81,103.7277727,59,0,43.4,14,76,63,1.3,1178.72469,6787187,8.9
61.1,0.71,85.7175381,61,0,42.7,14,72,71,1.4,956.668952,6627922,8.6
68,0.64,126.6142137,71,1,41.9,14,67,72,1.5,854.346921,647272,8.2
64,0.84,12.05551997,63,1222,41.1,15,61,72,1.5,77.5773486,631479,7.9
59.9,0.58,158.001946,6,1385,4.4,15,59,62,1.5,637.3616215,6161517,7.6
59.6,0.59,124.3789361,67,3863,39.6,14,62,68,1.4,588.3582595,61724,7.2
59.3,0.61,110.9803062,6,17620,38.9,14,54,61,1.4,511.665773,5862316,6.9
59.1,0.68,93.37278497,59,4023,38.2,14,52,55,1.3,539.41528,5716152,6.6
58.9,0.73,62.56273841,57,7135,37.5,14,51,59,1.1,631.9468526,5572222,6.2
74,,0,93,0,5.2,3,89,93,0.2,419.367724,6639119,12.3
73.9,0.01,561.7684701,87,0,49.4,3,83,87,0.2,4712.822736,6552584,12.3
73.8,5.03,573.4346982,86,0,48.6,3,8,86,0.2,4479.95858,646574,12.3
73.6,5.36,441.8446244,87,0,47.9,3,83,87,0.1,3855.537735,6379219,12.3
73.4,5.79,472.1932825,89,0,47.1,3,84,89,0.1,3988.11894,6293783,12.3
73.2,5.65,359.9760397,89,0,46.4,3,85,89,0.1,3225.591754,629877,12.4
73,5.39,30.93519548,85,0,45.6,3,81,85,0.1,2599.596259,6127837,12.1
72.7,6.14,34.73924576,87,0,44.9,4,85,89,0.1,359.992184,647117,11.9
72.5,5.61,318.6201852,86,0,44.2,4,95,95,0.1,2312.192926,5966159,12
72.3,5.61,26.18072382,92,0,43.5,4,98,98,0.2,189.71539,5882796,12.1
72.1,6.38,20.68037294,92,0,42.8,4,96,96,0.2,157.145691,5795494,12.3
71.9,6.2,20.60083027,9,0,42,4,92,92,0.2,148.527976,57374,12.1
71.7,6.64,155.4233076,86,0,41.3,4,86,86,0.1,1174.779347,56795,12.7
71.5,5.66,152.8293973,,0,4.6,4,87,87,0.1,1148.229882,558611,12.2
71.2,6.66,233.8488603,,0,39.8,5,9,89,0.1,1417.26582,546624,11.8
79,6.78,273.5758769,,0,39.1,5,86,86,0.1,1545.626423,5327,11.6
75.5,,0,9,4,55.6,10,88,9,0.1,63.343259,31376671,13.4
75.3,0.01,973.728675,88,0,54.9,10,78,88,0.1,6491.5245,3973354,13.4
75.3,5.38,946.6521165,88,0,54.2,11,71,88,0.1,6583.116248,3565716,13.4
74.9,5.14,885.9858185,95,0,53.6,11,94,95,0.1,6387.785281,3158966,13.4
74.5,4.83,759.5380695,91,0,52.9,12,91,91,0.2,5771.565878,29759989,13.4
73.7,4.72,69.43934508,93,0,52.2,12,92,93,0.2,522.493191,29373646,13.3
73.8,4.69,570.4532468,93,0,51.5,13,92,93,0.3,4166.93387,29157,13.3
73.9,4.85,58.4989742,93,1,5.8,14,93,93,0.3,428.87811,2864198,13.2
74,4.29,516.4037021,93,0,5.2,15,93,93,0.3,3611.2147,28292724,13.2
74.2,4.22,448.7670462,94,0,49.5,15,94,94,0.4,3171.49856,27949944,13
72.8,4.44,411.5645653,94,0,48.8,16,66,77,0.4,2754.7829,276141,13
72.2,4.27,356.9393805,92,0,48.1,18,81,86,0.4,2448.143899,27273194,12.8
72.1,4.5,34.70333523,65,0,47.4,19,95,94,0.4,218.25997,26937738,13.3
72.6,4.03,40.53777863,,0,46.7,20,95,95,0.4,259.192958,2661467,13.9
72.4,4.22,302.5359058,,0,46.1,22,9,9,0.5,1981.243653,26261363,13.4
71.4,4.59,297.5112337,,1,45.4,24,93,98,0.5,1996.719689,25914879,13.5
68.5,,0,6,619,25.4,66,79,6,0.1,2878.33837,11716359,11.7
68.4,4.52,31.27232188,67,58848,24.8,68,77,67,0.1,2842.938353,112249,11.7
68.1,4.61,24.58973399,89,2920,24.3,69,84,89,0.1,276.289146,9848132,11.7
68.1,5.02,212.7418488,88,1536,23.7,71,88,88,0.1,2581.818554,96866642,11.6
68,4.96,191.4949779,87,6538,23.1,72,87,87,0.1,2352.518156,9527794,11.5
67.9,4.85,198.2563794,77,6368,22.6,74,78,79,0.1,2129.499242,93726624,11.4
68,4.42,159.5348489,85,1469,22.1,76,86,87,0.1,1825.341521,9222879,11.7
67.5,4.21,155.4767618,88,341,21.6,78,91,91,0.1,1919.466195,9751864,11.5
67.5,4.19,137.327474,87,530,21.1,80,87,87,0.1,1672.685433,8929349,11.4
67.3,4.08,121.3625467,77,9,2.6,82,88,88,0.1,1391.772325,8789419,11.5
67,4.22,105.7306982,49,118,2.1,84,9,89,0.1,1194.697155,86274237,11.6
67.3,4.45,13.39905105,48,3025,19.6,86,85,88,0.1,179.3715,84678493,11.6
67.2,4.44,0.901149288,52,10511,19.2,87,85,84,0.1,11.553196,8331954,11.6
66.8,4.42,0.09987219,42,7003,18.7,89,77,79,0.1,1.68135,813526,11.4
66.8,4.54,69.0204245,45,7360,18.3,89,76,79,0.1,957.287441,79665315,11.4
66.8,4.73,11.69704463,7,7120,17.8,90,74,78,0.1,138.91977,77991569,11.4
77.5,,0,96,0,61.7,2,92,98,0.1,12565.9876,37986412,16.4
77.3,10.71,243.808475,96,0,61.1,2,94,98,0.1,14341.675,3811735,16.4
77.1,11.63,23.43533487,96,84,6.4,2,95,99,0.1,1378.54911,384196,15.4
76.8,10.81,230.040097,97,71,59.7,2,95,99,0.1,13145.1484,3863164,15.3
76.7,10.93,250.0773782,98,0,59.1,2,96,99,0.1,13893.18768,3863255,15.4
76.3,10.59,220.4916851,98,13,58.4,2,96,99,0.1,12599.52486,3842794,15.1
75.7,10.7,1299.159757,98,115,57.8,3,96,99,0.1,11527.59323,3815163,15.1
75.5,11.4,15.71474837,98,0,57.2,3,96,99,0.1,141.44688,38125759,15
75.3,10.9,14.3042452,98,40,56.6,3,99,99,0.1,1126.31852,381256,15
75.2,10.4,9.1455559,98,120,56,3,99,99,0.1,94.7726,38141267,15
75,9.5,79.41502672,98,13,55.5,3,99,99,0.1,821.251569,38165445,14.8
74.9,9.19,648.0743453,98,11,55,3,99,99,0.1,6681.178818,38182222,15.5
74.7,9.06,542.0235,97,48,54.5,3,98,99,0.1,5693.52416,382457,15.3
74.5,8.02,516.0554391,98,34,54,3,98,99,0.1,5196.932921,3823364,15
74.2,7.74,466.7383106,95,133,53.6,3,98,98,0.1,4981.198619,3824876,14.7
73.7,8.4,412.4323974,99,77,53.1,4,98,98,0.1,4492.72764,38258629,14.6
81.1,,0,98,8,61.6,0,98,98,0.1,1922.681,135876,16.6
89,9.88,271.2545531,98,0,6.9,0,98,98,0.1,2277.53613,14162,16.8
86,10,2698.01817,98,1,6.2,0,98,98,0.1,21618.73534,1457295,16.3
83,11.96,331.457035,98,23,59.5,0,98,98,0.1,2577.4264,1514844,16.3
82,11.92,3108.288623,97,2,58.8,0,97,97,0.1,23196.18375,155756,16.2
79.6,12.25,3119.349824,97,5,58.1,0,97,98,0.1,22538.6548,15731,16
79.3,12.03,337.1023516,96,3,57.3,0,96,96,0.1,2363.97161,1568247,16
79,12.35,3652.869332,97,1,56.5,0,97,97,0.1,24815.6884,1558177,15.8
78.7,12.57,333.3569124,97,0,55.7,0,96,97,0.1,2278.5845,1542964,15.4
78.5,13.11,2884.020194,97,0,54.9,0,97,97,0.1,19821.44463,1522288,15.4
77.7,13.33,2813.985285,94,7,54.1,1,93,93,0.1,18784.9485,15333,15.4
78,13.45,276.0999798,94,5,53.3,1,95,95,0.1,1845.5881,1483861,15.9
77.3,14.21,2283.891796,94,8,52.5,1,96,99,0.1,15772.7334,1458821,15.8
77.2,12,1904.00231,82,8,51.7,1,96,98,0.1,12882.28897,1419631,15.9
76.9,12.22,1657.328352,7,0,5.9,1,96,97,0.1,11729.14616,1362722,15.7
76.6,11.89,167.3280168,58,45,5.1,1,96,96,0.1,1152.39681,1289898,15.5
78.2,,0,99,18,69.3,0,99,99,0.1,66346.52267,,13.4
78.1,1.15,5063.513104,89,46,68.4,0,99,89,0.1,86852.7119,,13.4
77.9,1.2,515.0734795,97,73,67.7,0,99,97,0.1,8834.87958,,13.4
77.8,1.13,5163.32918,93,160,67,0,93,92,0.1,88564.82298,,13.4
77.5,1.16,4409.17067,93,101,66.5,0,92,93,0.1,85948.746,,12.4
77.3,1.16,37.76848819,97,295,66,0,98,97,0.1,736.22784,,12
77,1.11,3688.694288,99,112,65.6,0,98,99,0.1,61478.23813,,11.8
76.8,1.37,5484.143308,97,0,65.2,0,98,97,0.1,82967.37228,,11.7
76.7,1.24,44.18506273,94,361,65.1,0,97,94,0.1,675.61258,,12.6
76.6,1.28,448.5952989,96,144,65,0,95,96,0.1,6256.55926,,13.7
76.6,1.18,4582.476081,97,74,65.1,0,98,97,0.1,51488.49529,,13.7
76.6,1.11,4064.743869,97,29,65,0,95,96,0.1,41818.35256,,13.5
76.5,1,4049.972347,93,24,64.7,0,93,92,0.1,34176.98183,,12.8
76.4,0.87,188.6782945,98,34,64.1,0,96,96,0.1,2999.65492,,12.2
76.3,0.76,170.0494537,93,23,63.3,0,93,93,0.1,2843.63635,,12.6
76.2,0.5,1559.287158,89,46,62.4,0,91,8,0.1,29986.2915,,13
82.3,,0,98,7,31.7,2,98,98,0.1,,,
82,0.01,0,99,442,31.2,2,99,99,0.1,,,
81.7,9.33,0,99,107,3.8,2,99,99,0.1,,,
81.2,9.56,0,99,2,3.4,2,99,99,0.1,,,
81.1,9.34,0,99,42,3,2,98,99,0.1,,,
87,9.23,0,94,114,29.5,2,95,94,0.1,,,
86,8.97,0,94,17,29.1,2,95,94,0.1,,,
83,9.31,0,94,2,28.6,2,92,94,0.1,,,
79.8,9.05,0,91,194,28.2,2,91,91,0.1,,,
79.4,8.83,0,99,28,27.7,2,98,98,0.1,,,
78.7,9.03,0,99,7,27.2,3,96,96,0.1,,,
78.2,9.18,0,92,11,26.7,3,9,88,0.1,,,
77.6,9.66,0,91,33,26.2,3,94,97,0.1,,,
77.1,9.55,0,92,62,25.7,4,99,97,0.1,,,
76.7,11.45,0,89,23060,25.2,4,99,97,0.1,,,
